route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
70-0,HD14H1N1-00-ROSE,8292411-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292412-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292413-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971081,703824
70-0,HD14H1N1-00-ROSE,8292414-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292415-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971081,703824
70-0,HD14H1N1-00-ROSE,8292416-HD14H1N1-00-ROSE,"Bd de Doulon",1,971089,703825
70-0,HD14H1N1-00-ROSE,8292417-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292418-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292419-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292420-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292421-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292422-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971080,703824
70-0,HD14H1N1-00-ROSE,8292423-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292424-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971082,703824
70-0,HD14H1N1-00-ROSE,8292425-HD14H1N1-00-ROSE,"Bd de Doulon",1,971082,703825
70-0,HD14H1N1-00-ROSE,8292426-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292427-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292428-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971079,703824
70-0,HD14H1N1-00-ROSE,8292429-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292430-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292431-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292432-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292433-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292434-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292435-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292436-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292437-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292438-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292439-HD14H1N1-00-ROSE,"Bd de Doulon",1,971092,703825
70-0,HD14H1N1-00-ROSE,8292440-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292441-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292442-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292443-HD14H1N1-00-ROSE,"Bd de Doulon",1,971079,703825
70-0,HD14H1N1-00-ROSE,8292444-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292445-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292446-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292447-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292448-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292449-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292450-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292451-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292452-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292453-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292454-HD14H1N1-00-ROSE,"Bd de Doulon",1,971093,703825
70-0,HD14H1N1-00-ROSE,8292455-HD14H1N1-00-ROSE,"Bd de Doulon",1,971093,703825
70-0,HD14H1N1-00-ROSE,8292456-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971082,703824
70-0,HD14H1N1-00-ROSE,8292457-HD14H1N1-00-ROSE,"Bd de Doulon",1,971082,703825
70-0,HD14H1N1-00-ROSE,8292458-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292459-HD14H1N1-00-ROSE,"Bd de Doulon",1,971083,703825
70-0,HD14H1N1-00-ROSE,8292460-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971083,703824
70-0,HD14H1N1-00-ROSE,8292461-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292462-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292463-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292464-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971082,703824
70-0,HD14H1N1-00-ROSE,8292465-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292466-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292467-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292468-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292469-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292470-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292471-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292472-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292473-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292474-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292475-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292476-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292477-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292478-HD14H1N1-00-ROSE,"Bd de Doulon",1,971090,703825
70-0,HD14H1N1-00-ROSE,8292479-HD14H1N1-00-ROSE,"Bd de Doulon",1,971090,703825
70-0,HD14H1N1-00-ROSE,8292480-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971088,703824
70-0,HD14H1N1-00-ROSE,8292481-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292482-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292483-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292484-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292485-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292486-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292487-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292488-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971092,703824
70-0,HD14H1N1-00-ROSE,8292489-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292490-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292491-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292492-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292493-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292494-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292495-HD14H1N1-00-ROSE,"Bd de Doulon",1,971080,703825
70-0,HD14H1N1-00-ROSE,8292496-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292497-HD14H1N1-00-ROSE,"Bd de Doulon",1,971080,703825
70-0,HD14H1N1-00-ROSE,8292498-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971079,703824
70-0,HD14H1N1-00-ROSE,8292499-HD14H1N1-00-ROSE,"Bd de Doulon",1,971079,703825
70-0,HD14H1N1-00-ROSE,8292500-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971079,703824
70-0,HD14H1N1-00-ROSE,8292501-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292502-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971081,703824
70-0,HD14H1N1-00-ROSE,8292503-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292504-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971081,703824
70-0,HD14H1N1-00-ROSE,8292505-HD14H1N1-00-ROSE,"Bd de Doulon",1,971081,703825
70-0,HD14H1N1-00-ROSE,8292506-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971081,703824
70-0,HD14H1N1-00-ROSE,8292507-HD14H1N1-00-ROSE,"Bd de Doulon",1,971088,703825
70-0,HD14H1N1-00-ROSE,8292508-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292509-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292510-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292511-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292512-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971093,703824
70-0,HD14H1N1-00-ROSE,8292513-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292514-HD14H1N1-00-ROSE,"Bd de Doulon",1,971089,703825
70-0,HD14H1N1-00-ROSE,8292515-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971089,703824
70-0,HD14H1N1-00-ROSE,8292516-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292517-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292518-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292519-HD14H1N1-00-ROSE,"Bd de Doulon",1,971087,703825
70-0,HD14H1N1-00-ROSE,8292520-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971087,703824
70-0,HD14H1N1-00-ROSE,8292521-HD14H1N1-00-ROSE,"Bd de Doulon",1,971082,703825
70-0,HD14H1N1-00-ROSE,8292522-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971080,703824
70-0,HD14H1N1-00-ROSE,8292523-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292524-HD14H1N1-00-ROSE,"Bd de Doulon",1,971084,703825
70-0,HD14H1N1-00-ROSE,8292525-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971091,703824
70-0,HD14H1N1-00-ROSE,8292526-HD14H1N1-00-ROSE,"Bd de Doulon",1,971091,703825
70-0,HD14H1N1-00-ROSE,8292527-HD14H1N1-00-ROSE,"Bd de Doulon",1,971092,703825
70-0,HD14H1N1-00-ROSE,8292528-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971092,703824
70-0,HD14H1N1-00-ROSE,8292529-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292530-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292531-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292532-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971085,703824
70-0,HD14H1N1-00-ROSE,8292533-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292534-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971090,703824
70-0,HD14H1N1-00-ROSE,8292535-HD14H1N1-00-ROSE,"Bd de Doulon",1,971085,703825
70-0,HD14H1N1-00-ROSE,8292536-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971093,703824
70-0,HD14H1N1-00-ROSE,8292537-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971093,703824
70-0,HD14H1N1-00-ROSE,8292538-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971084,703824
70-0,HD14H1N1-00-ROSE,8292539-HD14H1N1-00-ROSE,"Bd de Doulon",1,971083,703825
70-0,HD14H1N1-00-ROSE,8292540-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971086,703824
70-0,HD14H1N1-00-ROSE,8292542-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971083,703824
70-0,HD14H1N1-00-ROSE,8292543-HD14H1N1-00-ROSE,"Bd de Doulon",1,971086,703825
70-0,HD14H1N1-00-ROSE,8292544-HD14H1N1-00-ROSE,"Gare de Chantenay",0,971090,703824
70-0,HD14H1N1-00-ROSE,8292545-HD14H1N1-00-ROSE,"Bd de Doulon",1,971093,703825
NB-0,HD14H1N1-00-ROSE,8399441-HD14H1N1-00-ROSE,"Babinière",1,971463,NB4930
NB-0,HD14H1N1-00-ROSE,8399442-HD14H1N1-00-ROSE,"Babinière",1,971463,NB4930
NB-0,HD14H1N1-00-ROSE,8399443-HD14H1N1-00-ROSE,"Babinière",1,971462,NB4930
NB-0,HD14H1N1-00-ROSE,8399444-HD14H1N1-00-ROSE,"Babinière",1,971461,NB4930
NB-0,HD14H1N1-00-ROSE,8399445-HD14H1N1-00-ROSE,"Ecole Centrale-Audencia",0,971464,NB4929
NB-0,HD14H1N1-00-ROSE,8399446-HD14H1N1-00-ROSE,"Ecole Centrale-Audencia",0,971464,NB4929
NB-0,HD14H1N1-00-ROSE,8399447-HD14H1N1-00-ROSE,"Ecole Centrale-Audencia",0,971464,NB4929
NB-0,HD14H1N1-00-ROSE,8587742-HD14H1N1-00-ROSE,"Ecole Centrale-Audencia",0,971461,NB4929
1-0,HD14H1N1-00-ROSE,8669116-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971477,13221
1-0,HD14H1N1-00-ROSE,8669117-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971468,13221
1-0,HD14H1N1-00-ROSE,8669118-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971476,13221
1-0,HD14H1N1-00-ROSE,8669119-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971490,13221
1-0,HD14H1N1-00-ROSE,8669120-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971476,13223
1-0,HD14H1N1-00-ROSE,8669121-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971490,13223
1-0,HD14H1N1-00-ROSE,8669122-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971477,13223
1-0,HD14H1N1-00-ROSE,8669123-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971468,13223
1-0,HD14H1N1-00-ROSE,8669124-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971476,13223
1-0,HD14H1N1-00-ROSE,8669125-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971466,13542
1-0,HD14H1N1-00-ROSE,8669126-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971474,13542
1-0,HD14H1N1-00-ROSE,8669127-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971469,13542
1-0,HD14H1N1-00-ROSE,8669128-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971493,13545
1-0,HD14H1N1-00-ROSE,8669129-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971477,13542
1-0,HD14H1N1-00-ROSE,8669130-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971467,13542
1-0,HD14H1N1-00-ROSE,8669131-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971491,13545
1-0,HD14H1N1-00-ROSE,8669132-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971465,13542
1-0,HD14H1N1-00-ROSE,8669133-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971490,13542
1-0,HD14H1N1-00-ROSE,8669134-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971477,13542
1-0,HD14H1N1-00-ROSE,8669135-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971485,13542
1-0,HD14H1N1-00-ROSE,8669136-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971468,13542
1-0,HD14H1N1-00-ROSE,8669137-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971473,13221
1-0,HD14H1N1-00-ROSE,8669138-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971465,13221
1-0,HD14H1N1-00-ROSE,8669139-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971490,13221
1-0,HD14H1N1-00-ROSE,8669140-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971492,13221
1-0,HD14H1N1-00-ROSE,8669141-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971468,13223
1-0,HD14H1N1-00-ROSE,8669142-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971485,13223
1-0,HD14H1N1-00-ROSE,8669143-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971494,13550
1-0,HD14H1N1-00-ROSE,8669144-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971465,13547
1-0,HD14H1N1-00-ROSE,8669145-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971466,13547
1-0,HD14H1N1-00-ROSE,8669146-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971473,13223
1-0,HD14H1N1-00-ROSE,8669147-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971492,13550
1-0,HD14H1N1-00-ROSE,8669148-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971476,13223
1-0,HD14H1N1-00-ROSE,8669149-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971465,13223
1-0,HD14H1N1-00-ROSE,8669150-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971490,13223
1-0,HD14H1N1-00-ROSE,8669151-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971469,13223
1-0,HD14H1N1-00-ROSE,8669152-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971477,13223
1-0,HD14H1N1-00-ROSE,8669153-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971471,13547
1-0,HD14H1N1-00-ROSE,8669154-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971477,13534
1-0,HD14H1N1-00-ROSE,8669155-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971478,13025
1-0,HD14H1N1-00-ROSE,8669156-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971504,11928
1-0,HD14H1N1-00-ROSE,8669157-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971488,13547
1-0,HD14H1N1-00-ROSE,8669158-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971469,13542
1-0,HD14H1N1-00-ROSE,8669159-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971492,13224
1-0,HD14H1N1-00-ROSE,8669160-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971496,13222
1-0,HD14H1N1-00-ROSE,8669161-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971476,13221
1-0,HD14H1N1-00-ROSE,8669162-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971497,13224
1-0,HD14H1N1-00-ROSE,8669163-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971495,13545
1-0,HD14H1N1-00-ROSE,8669164-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971492,13545
1-0,HD14H1N1-00-ROSE,8669165-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971497,13222
1-0,HD14H1N1-00-ROSE,8669166-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971496,13224
1-0,HD14H1N1-00-ROSE,8669167-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971496,13545
1-0,HD14H1N1-00-ROSE,8669168-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971497,13545
1-0,HD14H1N1-00-ROSE,8669169-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971493,13545
1-0,HD14H1N1-00-ROSE,8669170-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971471,13542
1-0,HD14H1N1-00-ROSE,8669171-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971468,13542
1-0,HD14H1N1-00-ROSE,8669172-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971482,13542
1-0,HD14H1N1-00-ROSE,8669173-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971470,13542
1-0,HD14H1N1-00-ROSE,8669174-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971473,13542
1-0,HD14H1N1-00-ROSE,8669175-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971474,13547
1-0,HD14H1N1-00-ROSE,8669176-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971478,13547
1-0,HD14H1N1-00-ROSE,8669177-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971496,13545
1-0,HD14H1N1-00-ROSE,8669178-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971500,13545
1-0,HD14H1N1-00-ROSE,8669179-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971497,13550
1-0,HD14H1N1-00-ROSE,8669180-HD14H1N1-00-ROSE,"Beaujoire / Ranzay",1,971493,13550
1-0,HD14H1N1-00-ROSE,8669181-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971473,13542
1-0,HD14H1N1-00-ROSE,8669182-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971484,13542
1-0,HD14H1N1-00-ROSE,8669583-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971476,13542
1-0,HD14H1N1-00-ROSE,8669584-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971489,13542
1-0,HD14H1N1-00-ROSE,8669585-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971465,13542
1-0,HD14H1N1-00-ROSE,8669586-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971466,13542
1-0,HD14H1N1-00-ROSE,8669587-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971490,13542
1-0,HD14H1N1-00-ROSE,8669588-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971478,13542
1-0,HD14H1N1-00-ROSE,8669589-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971469,13542
1-0,HD14H1N1-00-ROSE,8669590-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971481,13542
1-0,HD14H1N1-00-ROSE,8669591-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971477,13542
1-0,HD14H1N1-00-ROSE,8669592-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971483,13542
1-0,HD14H1N1-00-ROSE,8669593-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971467,13542
1-0,HD14H1N1-00-ROSE,8669594-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971485,13542
1-0,HD14H1N1-00-ROSE,8669595-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971468,13542
1-0,HD14H1N1-00-ROSE,8669596-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971486,13542
1-0,HD14H1N1-00-ROSE,8669597-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971482,13542
1-0,HD14H1N1-00-ROSE,8669598-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971470,13542
1-0,HD14H1N1-00-ROSE,8669599-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971473,13542
1-0,HD14H1N1-00-ROSE,8669600-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971484,13542
1-0,HD14H1N1-00-ROSE,8669601-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971476,13542
1-0,HD14H1N1-00-ROSE,8669602-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971489,13542
1-0,HD14H1N1-00-ROSE,8669603-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971465,13542
1-0,HD14H1N1-00-ROSE,8669604-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971466,13542
1-0,HD14H1N1-00-ROSE,8669605-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971490,13542
1-0,HD14H1N1-00-ROSE,8669606-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971478,13542
1-0,HD14H1N1-00-ROSE,8669607-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971469,13542
1-0,HD14H1N1-00-ROSE,8669608-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971481,13542
1-0,HD14H1N1-00-ROSE,8669609-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971477,13542
1-0,HD14H1N1-00-ROSE,8669610-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971483,13542
1-0,HD14H1N1-00-ROSE,8669611-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971467,13542
1-0,HD14H1N1-00-ROSE,8669612-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971485,13542
1-0,HD14H1N1-00-ROSE,8669613-HD14H1N1-00-ROSE,"François Mitterrand / Jamet",0,971468,13542
